model,method,dataset,position,layer,seed,K,lambda_k,max_overlap
llama3_8b,L_cons+a1,snli,period,15,5,4,0.005918248765707964,0.0055699925139149325
llama3_8b,L_cons+a1,snli,period,15,5,8,0.011493453241207032,0.008997352156754644
llama3_8b,L_cons+a1,snli,period,15,5,16,0.022223384337583717,0.014366399332001406
llama3_8b,L_cons+a1,snli,period,15,5,32,0.02978913747664319,0.014366399332001406
llama3_8b,L_cons+a1,snli,period,15,5,64,0.05131228979636275,0.015618827021983042
llama3_8b,L_cons+a1,snli,period,15,5,128,0.09838763839314117,0.026856168642318472
llama3_8b,L_cons+a1,snli,period,15,6,1,0.0008805240920049795,0.0008805240920049795
llama3_8b,L_cons+a1,snli,period,15,6,2,0.00163092217431131,0.001372801683441253
llama3_8b,L_cons+a1,snli,period,15,6,4,0.0017166312793194516,0.001372801683441253
llama3_8b,L_cons+a1,snli,period,15,6,8,0.00420070358850445,0.0025108773648233255
llama3_8b,L_cons+a1,snli,period,15,6,16,0.018878325183094128,0.015064126277418405
llama3_8b,L_cons+a1,snli,period,15,6,32,0.031066433316497763,0.015064126277418405
llama3_8b,L_cons+a1,snli,period,15,6,64,0.04981085883539015,0.015064126277418405
llama3_8b,L_cons+a1,snli,period,15,6,128,0.08917557096652172,0.02942228965807369
llama3_8b,L_cons+a1,snli,period,15,7,1,0.0017188903967525744,0.0017188903967525744
llama3_8b,L_cons+a1,snli,period,15,7,2,0.002252439163762739,0.0017188903967525744
llama3_8b,L_cons+a1,snli,period,15,7,4,0.004775160473400333,0.0031407008696989094
llama3_8b,L_cons+a1,snli,period,15,7,8,0.011617074906194257,0.007168510868769126
llama3_8b,L_cons+a1,snli,period,15,7,16,0.018968844158237044,0.012004723708318009
llama3_8b,L_cons+a1,snli,period,15,7,32,0.03167411214945596,0.01878217773670289
llama3_8b,L_cons+a1,snli,period,15,7,64,0.06262023524417341,0.024431396228917154
llama3_8b,L_cons+a1,snli,period,15,7,128,0.10009824740150142,0.030502515084533964
llama3_8b,L_cons+a1,snli,period,15,8,1,0.0005927773649357132,0.0005927773649357132
llama3_8b,L_cons+a1,snli,period,15,8,2,0.0006482730185244365,0.0005927773649357132
llama3_8b,L_cons+a1,snli,period,15,8,4,0.0031445259532057327,0.0028659847284698086
llama3_8b,L_cons+a1,snli,period,15,8,8,0.008478446352049808,0.005814955791523511
llama3_8b,L_cons+a1,snli,period,15,8,16,0.011902069109768027,0.0062764374128189285
llama3_8b,L_cons+a1,snli,period,15,8,32,0.02274478854281874,0.010611010398927928
llama3_8b,L_cons+a1,snli,period,15,8,64,0.048535280594600966,0.01986259726051275
llama3_8b,L_cons+a1,snli,period,15,8,128,0.09587062730819115,0.026740330533003787
llama3_8b,L_cons+a1,snli,period,15,9,1,0.00029288131981823807,0.00029288131981823807
llama3_8b,L_cons+a1,snli,period,15,9,2,0.0005810819852823249,0.0005018732968799745
llama3_8b,L_cons+a1,snli,period,15,9,4,0.0030192340757126475,0.002875199428215864
llama3_8b,L_cons+a1,snli,period,15,9,8,0.007511488822539805,0.004728314204633516
llama3_8b,L_cons+a1,snli,period,15,9,16,0.009494478809163926,0.004728314204633516
llama3_8b,L_cons+a1,snli,period,15,9,32,0.02256624161506594,0.015545777096968486
llama3_8b,L_cons+a1,snli,period,15,9,64,0.04586287243704442,0.015545777096968486
llama3_8b,L_cons+a1,snli,period,15,9,128,0.08813736964594054,0.028604636066447826
llama3_8b,L_cons+a1,snli,period,15,10,1,0.0001529693099439503,0.0001529693099439503
llama3_8b,L_cons+a1,snli,period,15,10,2,0.000627182083605025,0.0006082415278574888
llama3_8b,L_cons+a1,snli,period,15,10,4,0.0035321123423203878,0.003354378824699808
llama3_8b,L_cons+a1,snli,period,15,10,8,0.006225918835948607,0.004585769087550474
llama3_8b,L_cons+a1,snli,period,15,10,16,0.01269761613573544,0.008661806866502699
llama3_8b,L_cons+a1,snli,period,15,10,32,0.02768054371664039,0.013627697423496185
llama3_8b,L_cons+a1,snli,period,15,10,64,0.05108949076783433,0.018081390806030818
llama3_8b,L_cons+a1,snli,period,15,10,128,0.09150467315944764,0.02899187553838065
llama3_8b,L_cons+a1,snli,period,15,11,1,8.935288996453445e-05,8.935288996453445e-05
llama3_8b,L_cons+a1,snli,period,15,11,2,0.0012564467436311279,0.001253265526788418
llama3_8b,L_cons+a1,snli,period,15,11,4,0.005011023872399148,0.004815189609722942
llama3_8b,L_cons+a1,snli,period,15,11,8,0.011857826470897807,0.006737441455957635
llama3_8b,L_cons+a1,snli,period,15,11,16,0.018410334190697757,0.008652218230194504
llama3_8b,L_cons+a1,snli,period,15,11,32,0.02445590953087295,0.008652218230194504
llama3_8b,L_cons+a1,snli,period,15,11,64,0.04175542641244883,0.013439548920106023
llama3_8b,L_cons+a1,snli,period,15,11,128,0.0900034058505225,0.025166431062174307
llama3_8b,L_cons+a1,snli,period,15,12,1,0.0022258398911617905,0.0022258398911617905
llama3_8b,L_cons+a1,snli,period,15,12,2,0.002483205896583503,0.0022258398911617905
llama3_8b,L_cons+a1,snli,period,15,12,4,0.002818273688276645,0.0022258398911617905
llama3_8b,L_cons+a1,snli,period,15,12,8,0.0039052996070418873,0.0022258398911617905
llama3_8b,L_cons+a1,snli,period,15,12,16,0.010260232818391639,0.007111712035982494
llama3_8b,L_cons+a1,snli,period,15,12,32,0.020805699911400934,0.009337181913885093
llama3_8b,L_cons+a1,snli,period,15,12,64,0.04577925602105825,0.01387681056826653
llama3_8b,L_cons+a1,snli,period,15,12,128,0.07991797767344637,0.02125365360829749
llama3_8b,L_cons+a1,snli,period,15,13,1,0.0017841596227081242,0.0017841596227081242
llama3_8b,L_cons+a1,snli,period,15,13,2,0.0018471078191603383,0.0017841596227081242
llama3_8b,L_cons+a1,snli,period,15,13,4,0.008563991477179657,0.0060054811585103
llama3_8b,L_cons+a1,snli,period,15,13,8,0.027308734888477546,0.019517324114314772
llama3_8b,L_cons+a1,snli,period,15,13,16,0.03409277101861102,0.019517324114314772
llama3_8b,L_cons+a1,snli,period,15,13,32,0.041696641536325255,0.019517324114314772
llama3_8b,L_cons+a1,snli,period,15,13,64,0.05541488114125826,0.019517324114314772
llama3_8b,L_cons+a1,snli,period,15,13,128,0.09443335271108118,0.02292823261889842
llama3_8b,L_cons+a1,snli,period,15,14,1,0.00017574646637392565,0.00017574646637392565
llama3_8b,L_cons+a1,snli,period,15,14,2,0.0004844446036752367,0.00045144186069430447
llama3_8b,L_cons+a1,snli,period,15,14,4,0.00246673245610115,0.0018586090853866689
llama3_8b,L_cons+a1,snli,period,15,14,8,0.008907273471460834,0.007641518866925091
llama3_8b,L_cons+a1,snli,period,15,14,16,0.011666136802908593,0.007641518866925091
llama3_8b,L_cons+a1,snli,period,15,14,32,0.024638607144778994,0.009389443953327484
llama3_8b,L_cons+a1,snli,period,15,14,64,0.049558618071649935,0.015976484788948565
llama3_8b,L_cons+a1,snli,period,15,14,128,0.07815144801435275,0.020928721352834318
llama3_8b,L_cons+a1,snli,period,15,15,1,0.0006570520451774848,0.0006570520451774848
llama3_8b,L_cons+a1,snli,period,15,15,2,0.0018908468887813392,0.0017730156701908065
llama3_8b,L_cons+a1,snli,period,15,15,4,0.002548882532549808,0.0017730156701908065
llama3_8b,L_cons+a1,snli,period,15,15,8,0.00458495870833234,0.00327539977128814
llama3_8b,L_cons+a1,snli,period,15,15,16,0.01056328842503098,0.005363456436596809
llama3_8b,L_cons+a1,snli,period,15,15,32,0.022885048226073363,0.009552799293068875
llama3_8b,L_cons+a1,snli,period,15,15,64,0.03543427030520919,0.009552799293068875
llama3_8b,L_cons+a1,snli,period,15,15,128,0.07679886826979154,0.018808775696434493
llama3_8b,L_cons+a1,snli,period,15,16,1,0.0012788493772201719,0.0012788493772201719
llama3_8b,L_cons+a1,snli,period,15,16,2,0.002218414283627169,0.0018127068721071878
llama3_8b,L_cons+a1,snli,period,15,16,4,0.0024307966886781994,0.0018127068721071878
llama3_8b,L_cons+a1,snli,period,15,16,8,0.0036286454590061332,0.002487784544127112
llama3_8b,L_cons+a1,snli,period,15,16,16,0.008790067900876495,0.005909769282947602
llama3_8b,L_cons+a1,snli,period,15,16,32,0.01709398459356397,0.010181009170985574
llama3_8b,L_cons+a1,snli,period,15,16,64,0.03498323644698652,0.011659525611675036
llama3_8b,L_cons+a1,snli,period,15,16,128,0.0701050596999712,0.028845227753227096
llama3_8b,L_cons+a1,snli,period,15,17,1,0.0007267207515945579,0.0007267207515945579
llama3_8b,L_cons+a1,snli,period,15,17,2,0.001919708420500996,0.0017768391511175877
llama3_8b,L_cons+a1,snli,period,15,17,4,0.0023758098951012713,0.0017768391511175877
llama3_8b,L_cons+a1,snli,period,15,17,8,0.010840771618662207,0.009179746884495734
llama3_8b,L_cons+a1,snli,period,15,17,16,0.016974862501112763,0.009179746884495734
llama3_8b,L_cons+a1,snli,period,15,17,32,0.02981408167496099,0.012121305430560001
llama3_8b,L_cons+a1,snli,period,15,17,64,0.047498094423913756,0.01721159260147178
llama3_8b,L_cons+a1,snli,period,15,17,128,0.08539652550578467,0.02271881658833422
llama3_8b,L_cons+a1,snli,period,15,18,1,0.00057819124039718,0.00057819124039718
llama3_8b,L_cons+a1,snli,period,15,18,2,0.000677651452370356,0.00057819124039718
llama3_8b,L_cons+a1,snli,period,15,18,4,0.0015438392016063176,0.0013452982466849032
llama3_8b,L_cons+a1,snli,period,15,18,8,0.006297488874084848,0.003823277427282032
llama3_8b,L_cons+a1,snli,period,15,18,16,0.012199217063192606,0.007389757791882119
llama3_8b,L_cons+a1,snli,period,15,18,32,0.01976362405369578,0.009092798182066927
llama3_8b,L_cons+a1,snli,period,15,18,64,0.03693558983908418,0.01207372202984226
llama3_8b,L_cons+a1,snli,period,15,18,128,0.07794050729319063,0.02609805555053769
llama3_8b,L_cons+a1,snli,period,15,19,1,0.0021730612262954945,0.0021730612262954945
llama3_8b,L_cons+a1,snli,period,15,19,2,0.0022665605084163896,0.0021730612262954945
llama3_8b,L_cons+a1,snli,period,15,19,4,0.002504778049296564,0.0021730612262954945
llama3_8b,L_cons+a1,snli,period,15,19,8,0.015982438292629297,0.01213049413338841
llama3_8b,L_cons+a1,snli,period,15,19,16,0.020725061982948333,0.01213049413338841
llama3_8b,L_cons+a1,snli,period,15,19,32,0.026262707849542093,0.01213049413338841
llama3_8b,L_cons+a1,snli,period,15,19,64,0.04014045716685793,0.01213049413338841
llama3_8b,L_cons+a1,snli,period,15,19,128,0.08805001640008962,0.023948601956976918
llama3_8b,L_cons+a1,snli,period,15,20,1,0.00045454134152099875,0.00045454134152099875
llama3_8b,L_cons+a1,snli,period,15,20,2,0.001669101008438972,0.00160601691934434
llama3_8b,L_cons+a1,snli,period,15,20,4,0.0032223434785781167,0.002753019916905592
llama3_8b,L_cons+a1,snli,period,15,20,8,0.005689143334745835,0.002763131784274865
llama3_8b,L_cons+a1,snli,period,15,20,16,0.01752962484415387,0.011891641678957435
llama3_8b,L_cons+a1,snli,period,15,20,32,0.02299004102246235,0.011891641678957435
llama3_8b,L_cons+a1,snli,period,15,20,64,0.04299617022108464,0.019513363914178634
llama3_8b,L_cons+a1,snli,period,15,20,128,0.09074233773605897,0.030848175878652427
llama3_8b,L_cons+a1,snli,period,15,21,1,0.0011806387304938103,0.0011806387304938103
llama3_8b,L_cons+a1,snli,period,15,21,2,0.0017604761964337275,0.0013058976323846094
llama3_8b,L_cons+a1,snli,period,15,21,4,0.007664524563137175,0.005477584015389402
llama3_8b,L_cons+a1,snli,period,15,21,8,0.017014974769906852,0.011699427607292071
llama3_8b,L_cons+a1,snli,period,15,21,16,0.023362644492122994,0.011699427607292071
llama3_8b,L_cons+a1,snli,period,15,21,32,0.030420585643805932,0.011699427607292071
llama3_8b,L_cons+a1,snli,period,15,21,64,0.051460693465424465,0.015176126796637638
llama3_8b,L_cons+a1,snli,period,15,21,128,0.08957904796811415,0.02070011227669728
llama3_8b,L_cons+a1,snli,period,15,22,1,0.0004223130979284529,0.0004223130979284529
llama3_8b,L_cons+a1,snli,period,15,22,2,0.0005597057842681623,0.0004223130979284529
llama3_8b,L_cons+a1,snli,period,15,22,4,0.0026554532266096684,0.0020760765527097786
llama3_8b,L_cons+a1,snli,period,15,22,8,0.006729534149564958,0.004846340207118209
llama3_8b,L_cons+a1,snli,period,15,22,16,0.013650389329160094,0.008107499039504173
llama3_8b,L_cons+a1,snli,period,15,22,32,0.02101566215359277,0.008107499039504173
llama3_8b,L_cons+a1,snli,period,15,22,64,0.04829832292853443,0.025512601734976048
llama3_8b,L_cons+a1,snli,period,15,22,128,0.0792374187772272,0.02559795547894382
llama3_8b,L_cons+a1,snli,period,15,23,1,0.000565497887240485,0.000565497887240485
llama3_8b,L_cons+a1,snli,period,15,23,2,0.0005840077730536646,0.000565497887240485
llama3_8b,L_cons+a1,snli,period,15,23,4,0.0038061026129523486,0.0031742972134231632
llama3_8b,L_cons+a1,snli,period,15,23,8,0.00820460578273838,0.005574174812449941
llama3_8b,L_cons+a1,snli,period,15,23,16,0.009045999672364417,0.005574174812449941
llama3_8b,L_cons+a1,snli,period,15,23,32,0.01963891975610575,0.01085158350181066
llama3_8b,L_cons+a1,snli,period,15,23,64,0.043983104040325564,0.015910497033668324
llama3_8b,L_cons+a1,snli,period,15,23,128,0.0915445814601782,0.025944287740554288
llama3_8b,L_cons+a1,snli,period,15,24,1,0.001830945568101357,0.001830945568101357
llama3_8b,L_cons+a1,snli,period,15,24,2,0.00187704926399794,0.001830945568101357
llama3_8b,L_cons+a1,snli,period,15,24,4,0.005395915281420768,0.004120221978171952
llama3_8b,L_cons+a1,snli,period,15,24,8,0.015036521330279922,0.009471912371961402
llama3_8b,L_cons+a1,snli,period,15,24,16,0.019271828194871887,0.009471912371961402
llama3_8b,L_cons+a1,snli,period,15,24,32,0.02573681391503329,0.009471912371961402
llama3_8b,L_cons+a1,snli,period,15,24,64,0.04079779793395023,0.011926818852301554
llama3_8b,L_cons+a1,snli,period,15,24,128,0.08338476818397257,0.02262125534100345
llama3_8b,L_cons+a1,snli,period,15,25,1,0.00032038596275517584,0.00032038596275517584
llama3_8b,L_cons+a1,snli,period,15,25,2,0.002024459710381151,0.0019989472113655163
llama3_8b,L_cons+a1,snli,period,15,25,4,0.00352300330248201,0.0028701372242710887
llama3_8b,L_cons+a1,snli,period,15,25,8,0.0064403213373346166,0.0037659856999607156
llama3_8b,L_cons+a1,snli,period,15,25,16,0.03061302958431768,0.02081174408787569
llama3_8b,L_cons+a1,snli,period,15,25,32,0.039823287426317425,0.02081174408787569
llama3_8b,L_cons+a1,snli,period,15,25,64,0.06423125582111439,0.023491410927136278
llama3_8b,L_cons+a1,snli,period,15,25,128,0.0932593919033945,0.023491410927136278
llama3_8b,L_cons+a1,snli,period,15,26,1,0.0004339870707441644,0.0004339870707441644
llama3_8b,L_cons+a1,snli,period,15,26,2,0.0011510031253860829,0.001066050382053039
llama3_8b,L_cons+a1,snli,period,15,26,4,0.006453781203778388,0.005608930784594211
llama3_8b,L_cons+a1,snli,period,15,26,8,0.02095164900736007,0.016878927933052356
llama3_8b,L_cons+a1,snli,period,15,26,16,0.02566731582545364,0.016878927933052356
llama3_8b,L_cons+a1,snli,period,15,26,32,0.032463083737109294,0.016878927933052356
llama3_8b,L_cons+a1,snli,period,15,26,64,0.04800893656358018,0.016878927933052356
llama3_8b,L_cons+a1,snli,period,15,26,128,0.08510524601252666,0.028766802954496715
llama3_8b,L_cons+a1,snli,period,15,27,1,3.108302658683091e-05,3.108302658683091e-05
llama3_8b,L_cons+a1,snli,period,15,27,2,0.0010955103960027881,0.0010950693463011318
llama3_8b,L_cons+a1,snli,period,15,27,4,0.001975778854023195,0.001420077577842343
llama3_8b,L_cons+a1,snli,period,15,27,8,0.0043156506390311985,0.003008574022974175
llama3_8b,L_cons+a1,snli,period,15,27,16,0.011352464887867028,0.005467584649022987
llama3_8b,L_cons+a1,snli,period,15,27,32,0.023234562442693143,0.011214266108398393
llama3_8b,L_cons+a1,snli,period,15,27,64,0.04737610487695519,0.016392553073047704
llama3_8b,L_cons+a1,snli,period,15,27,128,0.08359750430813614,0.02364921160131032
llama3_8b,L_cons+a1,snli,period,15,28,1,0.001790949197405152,0.001790949197405152
llama3_8b,L_cons+a1,snli,period,15,28,2,0.002500468334461582,0.001790949197405152
llama3_8b,L_cons+a1,snli,period,15,28,4,0.0025722012371160955,0.001790949197405152
llama3_8b,L_cons+a1,snli,period,15,28,8,0.004964410435090155,0.0032951410021397664
llama3_8b,L_cons+a1,snli,period,15,28,16,0.009467684660722953,0.004470319706502934
llama3_8b,L_cons+a1,snli,period,15,28,32,0.023931430206725314,0.009687728232710828
llama3_8b,L_cons+a1,snli,period,15,28,64,0.045987846797569856,0.014562207165829996
llama3_8b,L_cons+a1,snli,period,15,28,128,0.08348100299081024,0.023331046125817725
llama3_8b,L_cons+a1,snli,period,15,29,1,0.00025956433978467115,0.00025956433978467115
llama3_8b,L_cons+a1,snli,period,15,29,2,0.0003614728991302682,0.00025956433978467115
llama3_8b,L_cons+a1,snli,period,15,29,4,0.0008810118977290422,0.0007638218425988437
llama3_8b,L_cons+a1,snli,period,15,29,8,0.0051526715917655464,0.003972606418437113
llama3_8b,L_cons+a1,snli,period,15,29,16,0.013625286769461167,0.009607309077088172
llama3_8b,L_cons+a1,snli,period,15,29,32,0.01985587899715488,0.009607309077088172
llama3_8b,L_cons+a1,snli,period,15,29,64,0.040346064173966155,0.015032058302344772
llama3_8b,L_cons+a1,snli,period,15,29,128,0.07961328683339781,0.024987057641621357
llama3_8b,L_cons+a2,snli,answer,15,0,1,0.004871138745165416,0.004871138745165416
llama3_8b,L_cons+a2,snli,answer,15,0,2,0.004872788308573789,0.004871138745165416
llama3_8b,L_cons+a2,snli,answer,15,0,4,0.05173459958017062,0.04891844504456105
llama3_8b,L_cons+a2,snli,answer,15,0,8,0.05556414061987266,0.04891844504456105
llama3_8b,L_cons+a2,snli,answer,15,0,16,0.061615008629278996,0.04891844504456105
llama3_8b,L_cons+a2,snli,answer,15,0,32,0.07766936651437052,0.04891844504456105
llama3_8b,L_cons+a2,snli,answer,15,0,64,0.12989990526503623,0.04891844504456105
llama3_8b,L_cons+a2,snli,answer,15,0,128,0.21456378762956718,0.06091314070266164
llama3_8b,L_cons+a2,snli,answer,15,1,1,0.00698122556650986,0.00698122556650986
llama3_8b,L_cons+a2,snli,answer,15,1,2,0.007270233428198652,0.00698122556650986
llama3_8b,L_cons+a2,snli,answer,15,1,4,0.06031769458727678,0.05461026155769461
llama3_8b,L_cons+a2,snli,answer,15,1,8,0.07384077900049545,0.05461026155769461
llama3_8b,L_cons+a2,snli,answer,15,1,16,0.09019735445722087,0.05461026155769461
llama3_8b,L_cons+a2,snli,answer,15,1,32,0.10429245088025202,0.05461026155769461
llama3_8b,L_cons+a2,snli,answer,15,1,64,0.1655564459244025,0.05461026155769461
llama3_8b,L_cons+a2,snli,answer,15,1,128,0.23830432225811823,0.058649557439781744
llama3_8b,L_cons+a2,snli,answer,15,2,1,0.0011239741561591952,0.0011239741561591952
llama3_8b,L_cons+a2,snli,answer,15,2,2,0.0017903998578003473,0.0013936332900364174
llama3_8b,L_cons+a2,snli,answer,15,2,4,0.00965266815970412,0.009230452752354507
llama3_8b,L_cons+a2,snli,answer,15,2,8,0.010246481639767371,0.009230452752354507
llama3_8b,L_cons+a2,snli,answer,15,2,16,0.039512718082845344,0.028938718788121133
llama3_8b,L_cons+a2,snli,answer,15,2,32,0.07440375670210234,0.039982347522033376
llama3_8b,L_cons+a2,snli,answer,15,2,64,0.11891344790327846,0.04656847071536724
llama3_8b,L_cons+a2,snli,answer,15,2,128,0.20095189443476202,0.06188723844358407
llama3_8b,L_cons+a2,snli,answer,15,3,1,0.0018850050973324853,0.0018850050973324853
llama3_8b,L_cons+a2,snli,answer,15,3,2,0.006411090669313119,0.006127710775908429
llama3_8b,L_cons+a2,snli,answer,15,3,4,0.052431401010155865,0.05143239833241606
llama3_8b,L_cons+a2,snli,answer,15,3,8,0.06234142355497388,0.05143239833241606
llama3_8b,L_cons+a2,snli,answer,15,3,16,0.07765801167671181,0.05143239833241606
llama3_8b,L_cons+a2,snli,answer,15,3,32,0.10818917268202492,0.05143239833241606
llama3_8b,L_cons+a2,snli,answer,15,3,64,0.16635770679390818,0.05143239833241606
llama3_8b,L_cons+a2,snli,answer,15,3,128,0.23145532581098435,0.05143239833241606
llama3_8b,L_cons+a2,snli,answer,15,4,1,0.0002239224039230597,0.0002239224039230597
llama3_8b,L_cons+a2,snli,answer,15,4,2,0.005928995962668722,0.005924765977012369
llama3_8b,L_cons+a2,snli,answer,15,4,4,0.01947653617634569,0.01475860495063319
llama3_8b,L_cons+a2,snli,answer,15,4,8,0.06333501539771248,0.047926954734052084
llama3_8b,L_cons+a2,snli,answer,15,4,16,0.09735502476446715,0.05817893274114603
llama3_8b,L_cons+a2,snli,answer,15,4,32,0.12204230476712093,0.05817893274114603
llama3_8b,L_cons+a2,snli,answer,15,4,64,0.16782088655697763,0.058697226872700195
llama3_8b,L_cons+a2,snli,answer,15,4,128,0.24855018504899656,0.0673751759677296
llama3_8b,L_cons+a2,snli,answer,15,5,1,0.004746698867473028,0.004746698867473028
